FAC_ID,YEAR,MONTH,TN_LOAD_KG_MO,TP_LOAD_KG_MO,FLOW_MGD,flow_source,NH4N_MG_L,NH4N_source,NO2NO3N_MG_L,NO2NO3N_source,TKN_MG_L,TKN_source,PO4_MG_L,PO4_source,TN_MG_L,TN_source,TP_MG_L,TP_source
WA0020834,2013,7,91.17,23.53,0.023,1,24.5,1,11.46,3,22.31,3,7.92,3,33.77,1,8.72,3
WA0020834,2013,8,83.24,26.11,0.026,1,32.2,1,16.37,3,10.91,3,7.79,3,27.28,1,8.56,3
WA0020834,2013,9,96.77,21.13,0.03,1,19.15,1,1.3,3,27.1,3,5.5,3,28.4,1,6.2,3
WA0020834,2013,10,97.65,14.77,0.027,1,27.6,1,8.92,3,21.9,3,3.73,3,30.82,1,4.66,3
WA0020834,2013,11,99.08,14.83,0.028,1,14.8,1,7.28,3,23.87,3,3.88,3,31.15,1,4.66,3
WA0020834,2013,12,82.71,16.48,0.027,1,23.95,1,0.3,3,25.8,3,5.1,3,26.1,1,5.2,3
WA0020834,2014,1,83.89,26.89,0.029,1,32.9,1,14.17,3,10.48,3,7.33,3,24.65,1,7.9,3
WA0020834,2014,2,93.45,23.9,0.03,1,35.2,1,11.34,3,18.05,3,6.8,3,29.38,1,7.52,3
WA0020834,2014,3,144.96,20.92,0.031,1,40.99,3,3.14,3,36.7,3,4.86,3,39.84,1,5.75,3
WA0020834,2014,4,157.59,11.65,0.025,1,45,1,0.3,3,55.2,3,2.97,3,55.5,1,4.1,3
WA0020834,2014,5,156.33,12.73,0.024,1,35.3,1,0.3,3,55.2,3,3.46,3,55.5,1,4.52,3
WA0020834,2014,6,121.94,17.24,0.022,1,22.8,1,0.3,3,48.5,3,6.2,3,48.8,1,6.9,3
WA0020834,2014,7,81.36,21.62,0.021,1,4.3,1,12.11,3,20.9,3,7.93,3,33.01,1,8.77,3
WA0020834,2014,8,65.3,21.95,0.0215161,1,9.1,1,17.5,3,8.36,3,7.76,3,25.86,1,8.69,3
WA0020834,2014,9,40.44,15.22,0.0219667,1,7.48,1,1.86,3,14.35,3,0.3,3,16.21,1,6.1,3
WA0020834,2014,10,100.1,15.08,0.0275806,1,0.6,1,8.86,3,22.07,3,3.74,3,30.92,1,4.66,3
WA0020834,2014,11,100.69,15.04,0.0284,1,2.5,1,7.25,3,23.96,3,3.89,3,31.21,1,4.66,3
WA0020834,2014,12,69.77,21.71,0.0264194,1,7.58,1,16.4,3,6.1,3,6.8,3,22.5,1,7,3
WA0020834,2015,1,76.76,24.94,0.0269032,1,24.95,1,14.32,3,9.99,3,7.28,3,24.31,1,7.9,3
WA0020834,2015,2,80.93,21.06,0.0264643,1,38.9,1,11.56,3,17.29,3,6.71,3,28.85,1,7.51,3
WA0020834,2015,3,107.87,20.23,0.0273548,1,32.73,1,2.4,3,31.2,3,5.7,3,33.6,1,6.3,3
WA0020834,2015,4,148.98,11.13,0.0237,1,46.4,1,0.3,3,55.05,3,2.96,3,55.35,1,4.14,3
WA0020834,2015,5,154.25,12.59,0.0236806,1,48.4,1,0.3,3,55.2,3,3.46,3,55.5,1,4.53,3
WA0020834,2015,6,117.43,18.45,0.0211,1,31.68,1,0.7,3,48.3,3,7,3,49,1,7.7,3
WA0020834,2015,7,76.45,20.59,0.02,1,0.9,1,12.5,3,20.07,3,7.94,3,32.57,1,8.77,3
WA0020834,2015,8,60.47,20.88,0.0203226,1,0.47,1,17.95,3,7.41,3,7.77,3,25.35,1,8.76,3
WA0020834,2015,9,55.19,21.31,0.0226,1,1.83,1,17.4,3,4.1,3,7.8,3,21.5,1,8.3,3
WA0020834,2015,10,91.71,14.07,0.0256129,1,0.13,1,9.12,3,21.39,3,3.7,3,30.51,1,4.68,3
WA0020834,2015,11,109.54,16.34,0.0306667,1,2.5,1,7.24,3,24.21,3,3.96,3,31.45,1,4.69,3
WA0020834,2015,12,84.32,30.22,0.0299355,1,6.58,1,16.4,3,7.6,3,8.3,3,24,1,8.6,3
WA0020834,2016,1,80.53,25.94,0.028,1,25.7,1,14.22,3,10.29,3,7.3,3,24.51,1,7.89,3
WA0020834,2016,2,86.55,22.28,0.0280172,1,29.65,1,11.4,3,17.74,3,6.75,3,29.14,1,7.5,3
WA0020834,2016,3,115.81,23.63,0.0283548,1,18.7,1,5.8,3,29,3,6.1,3,34.8,1,7.1,3
WA0020834,2016,4,146.88,10.92,0.0233,1,34.9,1,0.3,3,55.2,3,2.93,3,55.5,1,4.13,3
WA0020834,2016,5,148.35,12.33,0.0227742,1,29.85,1,0.3,3,55.2,3,3.52,3,55.5,1,4.61,3
WA0020834,2016,6,118.69,17.69,0.0239667,1,16.02,1,3.6,3,40,3,6.2,3,43.6,1,6.5,3
WA0020834,2016,7,83.02,22.15,0.0215161,1,0.3,1,12.22,3,20.65,3,7.96,3,32.88,1,8.77,3
WA0020834,2016,8,56.98,20.07,0.0195161,1,2.55,1,18.32,3,6.56,3,7.73,3,24.88,1,8.76,3
WA0020834,2016,9,52.49,18.1,0.0227667,1,1.48,1,15.6,3,4.7,3,6.7,3,20.3,1,7,3
WA0020834,2016,10,110.79,16.41,0.030129,1,0.32,1,8.63,3,22.7,3,3.78,3,31.33,1,4.64,3
WA0020834,2016,11,97.06,14.72,0.0275667,1,0.22,1,7.36,3,23.64,3,3.91,3,31,1,4.7,3
WA0020834,2016,12,87.41,20.38,0.0251613,1,2.03,1,23.9,3,5.7,3,6.5,3,29.6,1,6.9,3
WA0020834,2017,1,68.61,22.92,0.0246129,1,14.25,1,14.71,3,9.05,3,7.24,3,23.75,1,7.93,3
WA0020834,2017,2,93.2,23.84,0.0299286,1,23.55,1,11.34,3,18.04,3,6.8,3,29.38,1,7.52,3
WA0020834,2017,3,188.13,31.58,0.039,1,29.78,1,9.1,3,32,3,6.2,3,41.1,1,6.9,3
WA0020834,2017,4,134.25,10.43,0.0218333,1,24.65,1,0.3,3,53.84,3,2.95,3,54.14,1,4.21,3
WA0020834,2017,5,166,13.42,0.0254839,1,25.4,1,0.3,3,55.2,3,3.48,3,55.5,1,4.49,3
WA0020834,2017,6,112.64,17.62,0.0235,1,19.97,1,1.4,3,40.8,3,5.9,3,42.2,1,6.6,3
WA0020834,2017,7,73.46,19.96,0.0193871,1,1.3,1,12.76,3,19.52,3,7.95,3,32.28,1,8.77,3
WA0020834,2017,8,60.87,20.97,0.0204194,1,1.05,1,17.91,3,7.49,3,7.77,3,25.4,1,8.75,3
WA0020834,2017,9,83.06,20.64,0.0224333,1,4,1,26.5,3,6.1,3,7.6,3,32.6,1,8.1,3
WA0020834,2017,10,112.66,16.88,0.0306774,1,15.9,1,8.78,3,22.51,3,3.84,3,31.29,1,4.69,3
WA0020834,2017,11,110.17,16.44,0.0308333,1,18.85,1,7.25,3,24.21,3,3.97,3,31.46,1,4.69,3
WA0020834,2017,12,104.56,27.8,0.0281935,1,17.7,1,10.1,3,21.5,3,8,3,31.6,1,8.4,3
WA0020834,2018,1,76.98,25,0.0269677,1,30.9,1,14.32,3,10.01,3,7.28,3,24.32,1,7.9,3
WA0020834,2018,2,71.21,19.12,0.0238571,1,30,1,12.06,3,16.1,3,6.68,3,28.16,1,7.56,3
WA0020834,2018,3,104.51,15.77,0.0227742,1,28.33,1,6.8,3,32.3,3,5.6,3,39.1,1,5.9,3
WA0020834,2018,4,154.44,11.45,0.0245,1,39.4,1,0.3,3,55.2,3,2.96,3,55.5,1,4.11,3
WA0020834,2018,5,136.79,11.44,0.021,1,21.85,1,0.3,3,55.2,3,3.46,3,55.5,1,4.64,3
WA0020834,2018,6,111.2,17.26,0.0211,1,21.38,1,1,3,45.4,3,6.8,3,46.4,1,7.2,3
WA0020834,2018,7,76.14,20.52,0.0199355,1,15.84,1,12.53,3,20.01,3,7.94,3,32.54,1,8.77,3
WA0020834,2018,8,58.91,20.52,0.0199355,1,6.49,1,18.11,3,7.07,3,7.77,3,25.18,1,8.77,3
WA0020834,2018,9,65.19,19.77,0.0220333,1,1.03,1,20.35,3,5.7,3,7.9,3,26.05,1,7.9,3
WA0020834,2018,10,85.66,13.39,0.0242258,1,0.68,1,9.4,3,20.73,3,3.69,3,30.13,1,4.71,3
WA0020834,2018,11,83.08,12.94,0.0241667,1,4.65,1,7.87,3,22.4,3,3.81,3,30.27,1,4.71,3
WA0020834,2018,12,87.65,27.45,0.0275161,1,9.48,1,19.04,3,8.1,3,7.9,3,27.14,1,8.5,3
WA0020834,2019,1,69.08,23.03,0.0247419,1,26.8,1,14.68,3,9.11,3,7.25,3,23.79,1,7.93,3
WA0020834,2019,2,74.04,19.67,0.0246071,1,43,1,11.89,3,16.49,3,6.68,3,28.38,1,7.54,3
WA0020834,2019,3,92.82,20.7,0.0229032,1,35.2,1,4.93,3,29.6,3,2.6,3,34.53,1,7.7,3
WA0020834,2019,4,153.18,11.37,0.0243,1,43.5,1,0.3,3,55.2,3,2.96,3,55.5,1,4.12,3
WA0020834,2019,5,134.69,11.3,0.0206774,1,36.25,1,0.3,3,55.2,3,3.47,3,55.5,1,4.66,3
WA0020834,2019,6,131.24,23.44,0.0235333,1,22.18,1,0.3,3,48.8,3,7.44,3,49.1,1,8.77,3
WA0020834,2019,7,101.68,25.56,0.0251613,1,6.2,1,10.94,3,23.49,3,7.94,3,34.43,1,8.65,3
WA0020834,2019,8,85.88,26.76,0.0266774,1,20.55,1,16.28,3,11.15,3,7.8,3,27.43,1,8.55,3
WA0020834,2019,9,73.76,26.61,0.0292667,1,12.05,1,15.39,3,6.8,3,7.49,3,22.19,1,8,3
WA0020834,2019,10,101.59,15.28,0.0279355,1,12.05,1,8.83,3,22.16,3,3.75,3,30.98,1,4.66,3
WA0020834,2019,11,89.86,13.7,0.0257667,1,21.55,1,7.55,3,23.16,3,3.83,3,30.7,1,4.68,3
WA0020834,2019,12,97.71,27.12,0.0304839,1,24.75,1,7.61,3,19.7,3,3.94,3,27.31,1,7.58,3
WA0020834,2020,1,95.86,30.81,0.032871,1,39.5,1,14.37,3,10.48,3,7.48,3,24.85,1,7.99,3
WA0020834,2020,2,96.67,24.73,0.0309655,1,40.4,1,11.37,3,18.08,3,6.84,3,29.45,1,7.53,3
WA0020834,2020,3,162.15,21.79,0.0289032,1,40.95,1,0.3,3,47.5,3,6.16,3,47.8,1,6.42,3
WA0020834,2020,4,173.35,12.64,0.0275,1,42.65,1,0.3,3,55.2,3,2.99,3,55.5,1,4.05,3
WA0020834,2020,5,184.7,15.03,0.0283548,1,57.4,1,0.3,3,55.2,3,3.6,3,55.5,1,4.52,3
WA0020834,2020,6,167.89,24.13,0.0266333,1,46.73,1,0.3,3,55.2,3,6.63,3,55.5,1,7.98,3
WA0020834,2020,7,94.62,24.47,0.0239032,1,6.65,1,11.52,3,22.21,3,7.96,3,33.73,1,8.72,3
WA0020834,2020,8,72.17,23.45,0.0232903,1,0.45,1,16.99,3,9.41,3,7.71,3,26.4,1,8.58,3
WA0020834,2020,9,171.24,14.13,0.0282333,1,4.08,1,33.1,3,20.3,3,3.31,3,53.4,1,4.41,3
WA0020834,2020,10,123.6,18.67,0.0335484,1,0.3,1,8.94,3,22.45,3,3.93,3,31.39,1,4.74,3
WA0020834,2020,11,120.91,18.63,0.0339333,1,6.75,1,7.65,3,23.72,3,4.15,3,31.37,1,4.83,3
WA0020834,2020,12,84.74,28.35,0.0305806,1,11.68,1,18.41,3,5.2,3,7.4,3,23.61,1,7.9,3
WA0020851,2005,1,264.92,33.05,0.095,1,3.2,1,23.1,3,0.66,2,2.93,2,23.76,1,2.96,2
WA0020851,2005,2,200.71,33.34,0.073,1,4,1,25.19,3,0.75,2,3.63,2,25.94,1,4.31,2
WA0020851,2005,3,253.54,36.99,0.073,1,5.3,1,29.04,3,0.56,2,3.51,2,29.59,1,4.32,2
WA0020851,2005,4,316.16,33.27,0.082,1,9,1,33.72,3,0.23,2,3.12,2,33.95,1,3.57,2
WA0020851,2005,5,288.24,31.85,0.073,1,33,1,33.09,3,0.56,2,3.5,2,33.64,1,3.72,2
WA0020851,2005,6,201.58,30.85,0.062,1,10,1,27.69,3,0.94,2,4.39,2,28.63,1,4.38,2
WA0020851,2005,7,152.64,33.92,0.056,1,2.7,1,22.21,3,1.01,2,5.27,2,23.22,1,5.16,2
WA0020851,2005,8,144.14,37,0.057,1,3.4,1,20.75,3,0.8,2,5.57,2,21.55,1,5.53,2
WA0020851,2005,9,176.55,37.45,0.065,1,2.8,1,23.3,3,0.62,2,4.96,2,23.91,1,5.07,2
WA0020851,2005,10,216.37,35.98,0.072,1,7,1,24.66,3,0.94,2,3.95,2,25.6,1,4.26,2
WA0020851,2005,11,261.08,30.12,0.089,1,9.9,1,24.82,3,1.01,2,2.89,2,25.83,1,2.98,2
WA0020851,2005,12,254.21,30.36,0.088,1,1.5,1,23.5,3,1.11,2,2.83,2,24.61,1,2.94,2
WA0020851,2006,1,150.19,32.7,0.172,1,4.2,1,5.05,3,2.39,2,1.28,2,7.44,1,1.62,2
WA0020851,2006,2,225.12,30.01,0.12,1,4,1,16.88,3,0.81,2,2.26,2,17.7,1,2.36,2
WA0020851,2006,3,325.68,37.25,0.092,1,4,1,30.14,3,0.02,2,3.07,2,30.16,1,3.45,2
WA0020851,2006,4,307.51,33.3,0.08,1,3,1,33.55,3,0.29,2,3.17,2,33.84,1,3.66,2
WA0020851,2006,5,266.01,31.7,0.069,1,7.8,1,32.08,3,0.77,2,3.57,2,32.85,1,3.91,2
WA0020851,2006,6,229.02,31.39,0.067,1,4.2,1,29.49,3,0.6,2,4.32,2,30.09,1,4.13,2
WA0020851,2006,7,174.51,34.85,0.06,1,4.8,1,24.09,3,0.69,2,5.23,2,24.78,1,4.95,2
WA0020851,2006,8,190.46,39.22,0.066,1,24.3,1,24.44,3,0.15,2,5.45,2,24.59,1,5.06,2
WA0020851,2006,9,176.55,37.45,0.065,1,3.1,1,23.3,3,0.62,2,4.96,2,23.91,1,5.07,2
WA0020851,2006,10,207.09,35.79,0.07,1,3.5,1,24.16,3,1.05,2,3.99,2,25.21,1,4.36,2
WA0020851,2006,11,233.4,24.37,0.119,1,1.9,1,15.75,3,1.52,2,1.92,2,17.27,1,1.8,2
WA0020851,2006,12,212.4,23.43,0.121,1,2.8,1,13.24,3,1.71,2,1.75,2,14.96,1,1.65,2
WA0020851,2007,1,210.42,28.05,0.121,1,2.8,1,13.49,3,1.33,2,2.04,2,14.82,1,1.98,2
WA0020851,2007,2,262.97,33.37,0.095,1,3.9,1,25.91,3,0.2,2,3.11,2,26.11,1,3.31,2
WA0020851,2007,3,313.72,33.96,0.117,1,3.9,1,22.37,3,0.47,2,2.26,2,22.85,1,2.47,2
WA0020851,2007,4,367.51,30.45,0.108,1,3.8,1,29.78,3,0.18,2,2.39,2,29.96,1,2.48,2
WA0020851,2007,5,345.35,31.49,0.085,1,3.2,1,34.49,3,0.13,2,3.24,2,34.62,1,3.16,2
WA0020851,2007,6,269.9,31.79,0.075,1,8.74,3,31.5,3,0.18,2,4.18,2,31.68,1,3.73,2
WA0020851,2007,7,227.14,36.48,0.07,1,7.85,3,27.61,3,0.04,2,5.08,2,27.65,1,4.44,2
WA0020851,2007,8,220.98,40.27,0.072,1,7.23,3,26.15,3,0,2,5.35,2,26.15,1,4.76,2
WA0020851,2007,9,221.88,39,0.075,1,6.11,3,25.98,3,0.07,2,4.79,2,26.05,1,4.58,2
WA0020851,2007,10,272.78,36.34,0.087,1,5.63,3,26.29,3,0.42,2,3.63,2,26.71,1,3.56,2
WA0020851,2007,11,253.55,30.4,0.086,1,3.2,3,24.9,3,1.06,2,2.97,2,25.96,1,3.11,2
WA0020851,2007,12,248.85,25.63,0.113,1,3.57,3,17.41,3,1.36,2,2.05,2,18.76,1,1.93,2
WA0020851,2008,1,264.88,31.55,0.105,1,2.61,3,20.74,3,0.75,2,2.62,2,21.49,1,2.56,2
WA0020851,2008,2,253.93,31.39,0.112,1,4.2,3,20.91,3,0.47,2,2.57,2,21.39,1,2.64,2
WA0020851,2008,3,335.11,36.9,0.096,1,5.45,3,29.74,3,0,2,2.96,2,29.74,1,3.27,2
WA0020851,2008,4,316.82,33.16,0.082,1,6.74,3,33.79,3,0.23,2,3.12,2,34.02,1,3.56,2
WA0020851,2008,5,332.4,31.65,0.082,1,8.77,3,34.34,3,0.2,2,3.33,2,34.54,1,3.29,2
WA0020851,2008,6,249.21,31.76,0.071,1,8.15,3,30.54,3,0.36,2,4.28,2,30.9,1,3.94,2
WA0020851,2008,7,190.03,35.57,0.063,1,6.67,3,25.24,3,0.47,2,5.21,2,25.7,1,4.81,2
WA0020851,2008,8,200.05,39.66,0.068,1,6.56,3,25.04,3,0.03,2,5.41,2,25.07,1,4.97,2
WA0020851,2008,9,204.62,38.4,0.071,1,5.45,3,25.09,3,0.28,2,4.84,2,25.37,1,4.76,2
WA0020851,2008,10,211.7,35.74,0.071,1,3.42,3,24.38,3,1.02,2,3.94,2,25.4,1,4.29,2
WA0020851,2008,11,268.38,29.55,0.093,1,3.87,3,24.43,3,0.98,2,2.77,2,25.41,1,2.8,2
WA0020851,2008,12,263.59,29.77,0.09304517,1,2.13,3,23.09,3,1.05,2,2.7,2,24.14,1,2.73,2
WA0020851,2009,1,254.37,30.47,0.11054184,1,2.93,3,18.72,3,0.89,2,2.43,2,19.61,1,2.35,2
WA0020851,2009,2,266.54,32.6,0.10315523,1,3.69,3,24.12,3,0.25,2,2.87,2,24.37,1,2.98,2
WA0020851,2009,3,331.78,37.05,0.094929,1,5.26,3,29.78,3,0,2,2.99,2,29.78,1,3.33,2
WA0020851,2009,4,321.03,33.24,0.08318,1,6.8,3,33.79,3,0.19,2,3.1,2,33.98,1,3.52,2
WA0020851,2009,5,276.88,31.79,0.07092903,1,7.17,3,32.6,3,0.66,2,3.53,2,33.26,1,3.82,2
WA0020851,2009,6,191.32,30.59,0.06017001,1,6.32,3,26.93,3,1.07,2,4.42,2,28,1,4.48,2
WA0020851,2009,7,151.9,33.89,0.05586451,1,5.37,3,22.14,3,1.03,2,5.27,2,23.17,1,5.17,2
WA0020851,2009,8,149.83,37.32,0.0580871,1,4.86,3,21.26,3,0.71,2,5.56,2,21.98,1,5.47,2
WA0020851,2009,9,150.34,36.25,0.05967667,1,3.6,3,21.19,3,0.99,2,5.04,2,22.18,1,5.35,2
WA0020851,2009,10,181.89,35.12,0.06482582,1,2.49,3,22.55,3,1.36,2,4.07,2,23.91,1,4.62,2
WA0020851,2009,11,247.33,30.56,0.08385,1,2.95,3,24.86,3,1.11,2,3.02,2,25.97,1,3.21,2
WA0020851,2009,12,263.96,29.72,0.09304517,1,2.17,3,23.12,3,1.05,2,2.69,2,24.17,1,2.72,2
WA0020851,2010,1,254.37,30.47,0.11054184,1,2.93,3,18.72,3,0.89,2,2.43,2,19.61,1,2.35,2
WA0020851,2010,2,266.54,32.6,0.10315523,1,3.69,3,24.12,3,0.25,2,2.87,2,24.37,1,2.98,2
WA0020851,2010,3,331.78,37.05,0.094929,1,5.26,3,29.78,3,0,2,2.99,2,29.78,1,3.33,2
WA0020851,2010,4,321.03,33.24,0.08318,1,6.8,3,33.79,3,0.19,2,3.1,2,33.98,1,3.52,2
WA0020851,2010,5,276.88,31.79,0.07092903,1,7.17,3,32.6,3,0.66,2,3.53,2,33.26,1,3.82,2
WA0020851,2010,6,191.32,30.59,0.06017001,1,6.32,3,26.93,3,1.07,2,4.42,2,28,1,4.48,2
WA0020851,2010,7,151.9,33.89,0.05586451,1,5.37,3,22.14,3,1.03,2,5.27,2,23.17,1,5.17,2
WA0020851,2010,8,149.83,37.32,0.0580871,1,4.86,3,21.26,3,0.71,2,5.56,2,21.98,1,5.47,2
WA0020851,2010,9,150.34,36.25,0.05967667,1,3.6,3,21.19,3,0.99,2,5.04,2,22.18,1,5.35,2
WA0020851,2010,10,181.89,35.12,0.06482582,1,2.49,3,22.55,3,1.36,2,4.07,2,23.91,1,4.62,2
WA0020851,2010,11,247.33,30.56,0.08385,1,2.95,3,24.86,3,1.11,2,3.02,2,25.97,1,3.21,2
WA0020851,2010,12,263.96,29.72,0.09304517,1,2.17,3,23.12,3,1.05,2,2.69,2,24.17,1,2.72,2
WA0020851,2011,1,254.37,30.47,0.11054184,1,2.93,3,18.72,3,0.89,2,2.43,2,19.61,1,2.35,2
WA0020851,2011,2,266.54,32.6,0.10315523,1,3.69,3,24.12,3,0.25,2,2.87,2,24.37,1,2.98,2
WA0020851,2011,3,331.78,37.05,0.094929,1,5.26,3,29.78,3,0,2,2.99,2,29.78,1,3.33,2
WA0020851,2011,4,321.03,33.24,0.08318,1,6.8,3,33.79,3,0.19,2,3.1,2,33.98,1,3.52,2
WA0020851,2011,5,276.88,31.79,0.07092903,1,7.17,3,32.6,3,0.66,2,3.53,2,33.26,1,3.82,2
WA0020851,2011,6,191.32,30.59,0.06017001,1,6.32,3,26.93,3,1.07,2,4.42,2,28,1,4.48,2
WA0020851,2011,7,151.9,33.89,0.05586451,1,5.37,3,22.14,3,1.03,2,5.27,2,23.17,1,5.17,2
WA0020851,2011,8,149.83,37.32,0.0580871,1,4.86,3,21.26,3,0.71,2,5.56,2,21.98,1,5.47,2
WA0020851,2011,9,150.34,36.25,0.05967667,1,3.6,3,21.19,3,0.99,2,5.04,2,22.18,1,5.35,2
WA0020851,2011,10,181.89,35.12,0.06482582,1,2.49,3,22.55,3,1.36,2,4.07,2,23.91,1,4.62,2
WA0020851,2011,11,247.33,30.56,0.08385,1,2.95,3,24.86,3,1.11,2,3.02,2,25.97,1,3.21,2
WA0020851,2011,12,263.96,29.72,0.09304517,1,2.17,3,23.12,3,1.05,2,2.69,2,24.17,1,2.72,2
WA0020851,2012,1,254.37,30.47,0.11054184,1,2.93,3,18.72,3,0.89,2,2.43,2,19.61,1,2.35,2
WA0020851,2012,2,266.54,32.6,0.10315523,1,3.69,3,24.12,3,0.25,2,2.87,2,24.37,1,2.98,2
WA0020851,2012,3,333.28,36.98,0.094929,1,5.36,3,29.91,3,0,2,2.99,2,29.91,1,3.32,2
WA0020851,2012,4,321.7,33.12,0.08318,1,6.89,3,33.86,3,0.19,2,3.1,2,34.05,1,3.51,2
WA0020851,2012,5,276.6,31.75,0.07092903,1,7.22,3,32.57,3,0.66,2,3.55,2,33.23,1,3.81,2
WA0020851,2012,6,190.62,30.67,0.06017001,1,6.33,3,26.83,3,1.06,2,4.45,2,27.89,1,4.49,2
WA0020851,2012,7,151.28,34,0.05586451,1,5.35,3,22.06,3,1.02,2,5.3,2,23.07,1,5.19,2
WA0020851,2012,8,149.58,37.36,0.0580871,1,4.82,3,21.22,3,0.72,2,5.55,2,21.94,1,5.48,2
WA0020851,2012,9,150.36,36.18,0.05967667,1,3.54,3,21.17,3,1.02,2,5.01,2,22.18,1,5.34,2
WA0020851,2012,10,181.83,34.98,0.06482582,1,2.42,3,22.51,3,1.39,2,4.04,2,23.9,1,4.6,2
WA0020851,2012,11,246.93,30.46,0.08385,1,2.88,3,24.81,3,1.12,2,3,2,25.93,1,3.2,2
WA0020851,2012,12,258.26,30.18,0.09,1,1.82,3,23.37,3,1.08,2,2.78,2,24.45,1,2.86,2
WA0020851,2013,1,266.75,31.9,0.102968,1,2.47,3,21.36,3,0.72,2,2.69,2,22.07,1,2.64,2
WA0020851,2013,2,263.44,33.34,0.0953929,1,3.07,3,25.85,3,0.2,2,3.1,2,26.05,1,3.3,2
WA0020851,2013,3,213.58,26.34,0.101097,1,5.78,3,17.5,1,0.5,1,2.13,1,18,1,2.22,1
WA0020851,2013,4,340.77,32.97,0.0885667,1,7.42,3,33.8,3,0.08,2,2.97,2,33.88,1,3.28,2
WA0020851,2013,5,267.48,31.71,0.0692581,1,6.91,3,32.15,3,0.75,2,3.56,2,32.91,1,3.9,2
WA0020851,2013,6,206.4,30.96,0.0628667,1,6.8,3,28.03,3,0.87,2,4.38,2,28.91,1,4.34,2
WA0020851,2013,7,262.17,36.51,0.0602903,1,6.2,3,36.7,1,0.35,1,5.37,1,37.05,1,5.16,1
WA0020851,2013,8,151.22,37.39,0.0583548,1,4.91,3,21.39,3,0.69,2,5.55,2,22.08,1,5.46,2
WA0020851,2013,9,275.72,39.85,0.0688,1,5.17,3,34.9,1,0.38,1,5.63,1,35.28,1,5.1,1
WA0020851,2013,10,206.18,35.77,0.0698065,1,3.31,3,24.11,3,1.06,2,3.99,2,25.17,1,4.37,2
WA0020851,2013,11,246.04,30.59,0.0834333,1,2.9,3,24.84,3,1.12,2,3.03,2,25.96,1,3.23,2
WA0020851,2013,12,292.87,33.24,0.0907742,1,1.95,3,25.1,1,2.39,1,2.61,1,27.49,1,3.12,1
WA0020851,2014,1,243.86,29.75,0.113903,1,3.08,3,17.23,3,1.01,2,2.31,2,18.24,1,2.23,2
WA0020851,2014,2,265.68,32.42,0.104679,1,3.79,3,23.66,3,0.28,2,2.82,2,23.94,1,2.92,2
WA0020851,2014,3,193.66,26.08,0.137161,1,6.78,3,10.4,1,1.63,1,1.28,1,12.03,1,1.62,1
WA0020851,2014,4,363.5,32.04,0.0979333,1,8.32,3,32.65,3,0.03,2,2.71,2,32.68,1,2.88,2
WA0020851,2014,5,363.38,31.01,0.09,1,9.64,3,34.36,3,0.04,2,3.12,2,34.4,1,2.94,2
WA0020851,2014,6,217.04,36.77,0.0697667,1,7.95,3,27,1,0.39,1,4.45,1,27.39,1,4.64,1
WA0020851,2014,7,201.38,35.78,0.065,1,7.03,3,26.06,3,0.34,2,5.16,2,26.4,1,4.69,2
WA0020851,2014,8,166.32,38.15,0.0612581,1,5.44,3,22.66,3,0.47,2,5.52,2,23.13,1,5.31,2
WA0020851,2014,9,272.89,43.88,0.0665,1,4.79,3,35.9,1,0.23,1,4.91,1,36.13,1,5.81,1
WA0020851,2014,10,217.39,36,0.0722258,1,3.68,3,24.71,3,0.93,2,3.95,2,25.65,1,4.25,2
WA0020851,2014,11,271.19,29.43,0.0946667,1,4.1,3,24.26,3,0.96,2,2.74,2,25.22,1,2.74,2
WA0020851,2014,12,243.6,26.74,0.114484,1,3.63,3,16.5,1,1.63,1,1.9,1,18.13,1,1.99,1
WA0020851,2015,1,260.33,31,0.107935,1,2.79,3,19.73,3,0.82,2,2.52,2,20.55,1,2.45,2
WA0020851,2015,2,266.31,33.05,0.0988571,1,3.37,3,25.2,3,0.21,2,3,2,25.41,1,3.15,2
WA0020851,2015,3,305.18,37.48,0.0850645,1,4.23,3,30.44,3,0.13,2,3.25,2,30.57,1,3.75,2
WA0020851,2015,4,322.45,33.23,0.0835333,1,6.85,3,33.8,3,0.18,2,3.09,2,33.99,1,3.5,2
WA0020851,2015,5,270.22,31.73,0.0697419,1,6.99,3,32.29,3,0.72,2,3.55,2,33.01,1,3.88,2
WA0020851,2015,6,182.48,30.34,0.0586,1,6.03,3,26.22,3,1.19,2,4.44,2,27.42,1,4.56,2
WA0020851,2015,7,141.52,33.39,0.0539677,1,5,3,21.15,3,1.19,2,5.29,2,22.34,1,5.27,2
WA0020851,2015,8,162.48,37.97,0.0605161,1,5.31,3,22.35,3,0.53,2,5.52,2,22.88,1,5.35,2
WA0020851,2015,9,162.54,36.83,0.0621333,1,4.04,3,22.22,3,0.81,2,5,2,23.03,1,5.22,2
WA0020851,2015,10,172.03,34.8,0.062871,1,2.15,3,21.82,3,1.49,2,4.1,2,23.31,1,4.72,2
WA0020851,2015,11,252.07,30.45,0.0854667,1,3.14,3,24.9,3,1.07,2,2.98,2,25.97,1,3.14,2
WA0020851,2015,12,241.25,30.8,0.0832581,1,1.1,3,23.47,3,1.21,2,2.94,2,24.69,1,3.15,2
WA0020851,2016,1,259.59,33.45,0.0912903,1,1.47,3,23.54,3,0.69,2,3.03,2,24.23,1,3.12,2
