time,inlet,layer,DO_mgL
2017-02-26,lynchcove2 (HCB004),surface,9.607568207154621
2017-02-27,lynchcove2 (HCB004),surface,9.582478538627374
2017-02-28,lynchcove2 (HCB004),surface,9.71503453260721
2017-03-01,lynchcove2 (HCB004),surface,9.53540207244606
2017-03-02,lynchcove2 (HCB004),surface,8.933641733766406
2017-03-03,lynchcove2 (HCB004),surface,8.350642387882708
2017-03-04,lynchcove2 (HCB004),surface,8.333800566192295
2017-03-05,lynchcove2 (HCB004),surface,8.019955283398808
2017-03-06,lynchcove2 (HCB004),surface,8.59948923813808
2017-03-07,lynchcove2 (HCB004),surface,8.267841112308785
2017-03-08,lynchcove2 (HCB004),surface,8.387037631667488
2017-03-09,lynchcove2 (HCB004),surface,8.254839452933052
2017-03-10,lynchcove2 (HCB004),surface,8.486480065559686
2017-03-11,lynchcove2 (HCB004),surface,8.080243179455547
2017-03-12,lynchcove2 (HCB004),surface,8.412847512874924
2017-03-13,lynchcove2 (HCB004),surface,8.100601081094215
2017-03-14,lynchcove2 (HCB004),surface,8.10793458421645
2017-03-15,lynchcove2 (HCB004),surface,8.244510019899991
2017-03-16,lynchcove2 (HCB004),surface,8.451032887855508
2017-03-17,lynchcove2 (HCB004),surface,8.19196287090975
2017-03-18,lynchcove2 (HCB004),surface,8.583692475151818
2017-03-19,lynchcove2 (HCB004),surface,8.536291772040762
2017-03-20,lynchcove2 (HCB004),surface,8.98399604845641
2017-03-21,lynchcove2 (HCB004),surface,9.91072057420752
2017-03-22,lynchcove2 (HCB004),surface,9.813497030623582
2017-03-23,lynchcove2 (HCB004),surface,9.229447268383533
2017-03-24,lynchcove2 (HCB004),surface,9.282653933032018
2017-03-25,lynchcove2 (HCB004),surface,8.892486152131376
2017-03-26,lynchcove2 (HCB004),surface,8.856014318450569
2017-03-27,lynchcove2 (HCB004),surface,8.541051918150407
2017-03-28,lynchcove2 (HCB004),surface,8.450808006739667
2017-03-29,lynchcove2 (HCB004),surface,8.22915595447286
2017-03-30,lynchcove2 (HCB004),surface,8.713037990236883
2017-03-31,lynchcove2 (HCB004),surface,8.638665320871993
2017-04-01,lynchcove2 (HCB004),surface,9.223260297277575
2017-04-02,lynchcove2 (HCB004),surface,9.1753410732305
2017-04-03,lynchcove2 (HCB004),surface,9.688244981022237
2017-04-04,lynchcove2 (HCB004),surface,9.747162249418093
2017-04-05,lynchcove2 (HCB004),surface,10.082155883660185
2017-04-06,lynchcove2 (HCB004),surface,9.976176317480261
2017-04-07,lynchcove2 (HCB004),surface,9.980960743093227
2017-04-08,lynchcove2 (HCB004),surface,9.454836496062569
2017-04-09,lynchcove2 (HCB004),surface,9.175335275897048
2017-04-10,lynchcove2 (HCB004),surface,8.961267637810524
2017-04-11,lynchcove2 (HCB004),surface,9.244155404024966
2017-04-12,lynchcove2 (HCB004),surface,9.702018470383367
2017-04-13,lynchcove2 (HCB004),surface,9.880223829727806
2017-04-14,lynchcove2 (HCB004),surface,9.946087170911303
2017-04-15,lynchcove2 (HCB004),surface,9.926817926778321
2017-04-16,lynchcove2 (HCB004),surface,9.316730026094428
2017-04-17,lynchcove2 (HCB004),surface,10.625239234012728
2017-04-18,lynchcove2 (HCB004),surface,10.661538694272913
2017-04-19,lynchcove2 (HCB004),surface,10.711386153738708
2017-04-20,lynchcove2 (HCB004),surface,10.697146419188009
2017-04-21,lynchcove2 (HCB004),surface,10.47976323431167
2017-04-22,lynchcove2 (HCB004),surface,10.46664491898686
2017-04-23,lynchcove2 (HCB004),surface,10.711788302330913
2017-04-24,lynchcove2 (HCB004),surface,10.202742353745235
2017-04-25,lynchcove2 (HCB004),surface,10.436987369407092
2017-04-26,lynchcove2 (HCB004),surface,9.954725916306918
2017-04-27,lynchcove2 (HCB004),surface,9.949864124264854
2017-04-28,lynchcove2 (HCB004),surface,10.001267582657189
2017-04-29,lynchcove2 (HCB004),surface,10.320899281184465
2017-04-30,lynchcove2 (HCB004),surface,10.601066435937257
2017-05-01,lynchcove2 (HCB004),surface,10.565404487593895
2017-05-02,lynchcove2 (HCB004),surface,10.262677574572791
2017-05-03,lynchcove2 (HCB004),surface,10.493123002232688
2017-05-04,lynchcove2 (HCB004),surface,10.325487987311444
2017-05-05,lynchcove2 (HCB004),surface,10.675538504164164
2017-05-06,lynchcove2 (HCB004),surface,10.00204072486246
2017-05-07,lynchcove2 (HCB004),surface,10.048200871608278
2017-05-08,lynchcove2 (HCB004),surface,10.711147337693705
2017-05-09,lynchcove2 (HCB004),surface,11.119293849916993
2017-05-10,lynchcove2 (HCB004),surface,11.614530707470582
2017-05-11,lynchcove2 (HCB004),surface,11.700429627086013
2017-05-12,lynchcove2 (HCB004),surface,11.277274355971773
2017-05-13,lynchcove2 (HCB004),surface,10.980135560046422
2017-05-14,lynchcove2 (HCB004),surface,10.9399029087519
2017-05-15,lynchcove2 (HCB004),surface,10.709367868041845
2017-05-16,lynchcove2 (HCB004),surface,10.185825198327409
2017-05-17,lynchcove2 (HCB004),surface,10.187271661944777
2017-05-18,lynchcove2 (HCB004),surface,10.3150563246125
2017-05-19,lynchcove2 (HCB004),surface,10.655414180102348
2017-05-20,lynchcove2 (HCB004),surface,11.099415540965351
2017-05-21,lynchcove2 (HCB004),surface,11.231634717572407
2017-05-22,lynchcove2 (HCB004),surface,11.528634123977872
2017-05-23,lynchcove2 (HCB004),surface,11.88036595052035
2017-05-24,lynchcove2 (HCB004),surface,11.42253415961581
2017-05-25,lynchcove2 (HCB004),surface,11.379364727320052
2017-05-26,lynchcove2 (HCB004),surface,11.454597745583147
2017-05-27,lynchcove2 (HCB004),surface,11.476245497734999
2017-05-28,lynchcove2 (HCB004),surface,11.534158591541525
2017-05-29,lynchcove2 (HCB004),surface,11.48830135564237
2017-05-30,lynchcove2 (HCB004),surface,11.255351671278417
2017-05-31,lynchcove2 (HCB004),surface,10.880433888754014
2017-06-01,lynchcove2 (HCB004),surface,10.865768811076837
2017-06-02,lynchcove2 (HCB004),surface,10.4840873952463
2017-06-03,lynchcove2 (HCB004),surface,10.254896886144772
2017-06-04,lynchcove2 (HCB004),surface,10.520918240976284
2017-06-05,lynchcove2 (HCB004),surface,11.136771662578742
2017-06-06,lynchcove2 (HCB004),surface,11.279136354509621
2017-06-07,lynchcove2 (HCB004),surface,11.498985143939835
2017-06-08,lynchcove2 (HCB004),surface,11.152871127532718
2017-06-09,lynchcove2 (HCB004),surface,10.668015794989353
2017-06-10,lynchcove2 (HCB004),surface,10.41045656056021
2017-06-11,lynchcove2 (HCB004),surface,10.470809336000244
2017-06-12,lynchcove2 (HCB004),surface,10.581322866647868
2017-06-13,lynchcove2 (HCB004),surface,10.538717846786215
2017-06-14,lynchcove2 (HCB004),surface,10.508554856174094
2017-06-15,lynchcove2 (HCB004),surface,10.493642232895578
2017-06-16,lynchcove2 (HCB004),surface,10.141142985035072
2017-06-17,lynchcove2 (HCB004),surface,9.80694194890111
2017-06-18,lynchcove2 (HCB004),surface,9.911881151836122
2017-06-19,lynchcove2 (HCB004),surface,9.888613521376403
2017-06-20,lynchcove2 (HCB004),surface,10.39957454420182
2017-06-21,lynchcove2 (HCB004),surface,10.59370285159838
2017-06-22,lynchcove2 (HCB004),surface,10.585818038775246
2017-06-23,lynchcove2 (HCB004),surface,10.79248932225628
2017-06-24,lynchcove2 (HCB004),surface,10.849891316419908
2017-06-25,lynchcove2 (HCB004),surface,10.982391907870898
2017-06-26,lynchcove2 (HCB004),surface,10.961069376951247
2017-06-27,lynchcove2 (HCB004),surface,10.737236527238124
2017-06-28,lynchcove2 (HCB004),surface,10.679661966454349
2017-06-29,lynchcove2 (HCB004),surface,10.505080724138448
2017-06-30,lynchcove2 (HCB004),surface,10.58544829479753
2017-07-01,lynchcove2 (HCB004),surface,10.772092331217738
2017-07-02,lynchcove2 (HCB004),surface,10.751456588704992
2017-07-03,lynchcove2 (HCB004),surface,10.794303141492497
2017-07-04,lynchcove2 (HCB004),surface,10.958784827234789
2017-07-05,lynchcove2 (HCB004),surface,11.083875437975106
2017-07-06,lynchcove2 (HCB004),surface,11.27172919964278
2017-07-07,lynchcove2 (HCB004),surface,11.378476843942776
2017-07-08,lynchcove2 (HCB004),surface,11.218189137895065
2017-07-09,lynchcove2 (HCB004),surface,11.313403255520877
2017-07-10,lynchcove2 (HCB004),surface,11.21290821061698
2017-07-11,lynchcove2 (HCB004),surface,11.059879858055199
2017-07-12,lynchcove2 (HCB004),surface,11.112919405420175
2017-07-13,lynchcove2 (HCB004),surface,11.067611359546625
2017-07-14,lynchcove2 (HCB004),surface,11.049082625553442
2017-07-15,lynchcove2 (HCB004),surface,11.15742450502078
2017-07-16,lynchcove2 (HCB004),surface,10.75664363783583
2017-07-17,lynchcove2 (HCB004),surface,10.888266872472611
2017-07-18,lynchcove2 (HCB004),surface,10.896572128689796
2017-07-19,lynchcove2 (HCB004),surface,10.752971805483948
2017-07-20,lynchcove2 (HCB004),surface,10.564325656230801
2017-07-21,lynchcove2 (HCB004),surface,10.363592569833513
2017-07-22,lynchcove2 (HCB004),surface,10.313681856012735
2017-07-23,lynchcove2 (HCB004),surface,10.018046537039565
2017-07-24,lynchcove2 (HCB004),surface,10.16863112288688
2017-07-25,lynchcove2 (HCB004),surface,10.278925525369036
2017-07-26,lynchcove2 (HCB004),surface,10.510215820330744
2017-07-27,lynchcove2 (HCB004),surface,10.533466697805407
2017-07-28,lynchcove2 (HCB004),surface,10.471286188531828
2017-07-29,lynchcove2 (HCB004),surface,10.542066234596582
2017-07-30,lynchcove2 (HCB004),surface,10.55815821993669
2017-07-31,lynchcove2 (HCB004),surface,10.556333298535192
2017-08-01,lynchcove2 (HCB004),surface,10.673482286881065
2017-08-02,lynchcove2 (HCB004),surface,10.86674850297646
2017-08-03,lynchcove2 (HCB004),surface,10.807471950413346
2017-08-04,lynchcove2 (HCB004),surface,11.13273534877635
2017-08-05,lynchcove2 (HCB004),surface,11.178890384282145
2017-08-06,lynchcove2 (HCB004),surface,11.19571248460146
2017-08-07,lynchcove2 (HCB004),surface,11.311476447254663
2017-08-08,lynchcove2 (HCB004),surface,11.292623573113113
2017-08-09,lynchcove2 (HCB004),surface,11.332293533331582
2017-08-10,lynchcove2 (HCB004),surface,11.394251164371733
2017-08-11,lynchcove2 (HCB004),surface,11.349613797708047
2017-08-12,lynchcove2 (HCB004),surface,11.062427226789975
2017-08-13,lynchcove2 (HCB004),surface,10.479377815612239
2017-08-14,lynchcove2 (HCB004),surface,9.884265245380584
2017-08-15,lynchcove2 (HCB004),surface,10.37960735937388
2017-08-16,lynchcove2 (HCB004),surface,10.461796570302374
2017-08-17,lynchcove2 (HCB004),surface,10.397364017109552
2017-08-18,lynchcove2 (HCB004),surface,10.486183251091298
2017-08-19,lynchcove2 (HCB004),surface,10.540022351894438
2017-08-20,lynchcove2 (HCB004),surface,10.534449383483597
2017-08-21,lynchcove2 (HCB004),surface,10.398297531014435
2017-08-22,lynchcove2 (HCB004),surface,10.709114023314388
2017-08-23,lynchcove2 (HCB004),surface,10.715429386809424
2017-08-24,lynchcove2 (HCB004),surface,10.657295148395354
2017-08-25,lynchcove2 (HCB004),surface,10.524846475846228
2017-08-26,lynchcove2 (HCB004),surface,10.51931244664745
2017-08-27,lynchcove2 (HCB004),surface,10.756136244652255
2017-08-28,lynchcove2 (HCB004),surface,10.8271357954542
2017-08-29,lynchcove2 (HCB004),surface,10.678270534393242
2017-08-30,lynchcove2 (HCB004),surface,9.625563121545394
2017-08-31,lynchcove2 (HCB004),surface,8.825704596222176
2017-09-01,lynchcove2 (HCB004),surface,9.098163772009594
2017-09-02,lynchcove2 (HCB004),surface,10.021122092118596
2017-09-03,lynchcove2 (HCB004),surface,10.244055049564377
2017-09-04,lynchcove2 (HCB004),surface,10.50154095977186
2017-09-05,lynchcove2 (HCB004),surface,10.811651557787178
2017-09-06,lynchcove2 (HCB004),surface,11.115406962521803
2017-09-07,lynchcove2 (HCB004),surface,10.867469946019414
2017-09-08,lynchcove2 (HCB004),surface,10.37568174665748
2017-09-09,lynchcove2 (HCB004),surface,10.427822239416384
2017-09-10,lynchcove2 (HCB004),surface,9.533773736119963
2017-09-11,lynchcove2 (HCB004),surface,9.205520809335619
2017-09-12,lynchcove2 (HCB004),surface,9.789455301219217
2017-09-13,lynchcove2 (HCB004),surface,9.7198861260497
2017-09-14,lynchcove2 (HCB004),surface,9.691598653298044
2017-09-15,lynchcove2 (HCB004),surface,9.607398056130286
2017-09-16,lynchcove2 (HCB004),surface,10.100899523631064
2017-09-17,lynchcove2 (HCB004),surface,9.655189019560773
2017-09-18,lynchcove2 (HCB004),surface,8.895047573706778
2017-09-19,lynchcove2 (HCB004),surface,7.4672667186112225
2017-09-20,lynchcove2 (HCB004),surface,7.7017055054973245
2017-09-21,lynchcove2 (HCB004),surface,7.828737555955835
2017-09-22,lynchcove2 (HCB004),surface,8.091323578924916
2017-09-23,lynchcove2 (HCB004),surface,8.675253254147313
2017-09-24,lynchcove2 (HCB004),surface,8.871559892672757
2017-09-25,lynchcove2 (HCB004),surface,8.959040670463855
2017-09-26,lynchcove2 (HCB004),surface,8.448815625650123
2017-09-27,lynchcove2 (HCB004),surface,8.664194293610707
2017-09-28,lynchcove2 (HCB004),surface,8.857238454788213
2017-09-29,lynchcove2 (HCB004),surface,8.517772738626899
2017-09-30,lynchcove2 (HCB004),surface,7.9997843079438615
2017-10-01,lynchcove2 (HCB004),surface,7.893064956374131
2017-10-02,lynchcove2 (HCB004),surface,7.192291182995723
2017-10-03,lynchcove2 (HCB004),surface,7.510759524799072
2017-10-04,lynchcove2 (HCB004),surface,8.367912235296195
2017-10-05,lynchcove2 (HCB004),surface,8.372244140090197
2017-10-06,lynchcove2 (HCB004),surface,8.449075009287993
2017-10-07,lynchcove2 (HCB004),surface,8.269841290988042
2017-10-08,lynchcove2 (HCB004),surface,7.730434402650416
2017-10-09,lynchcove2 (HCB004),surface,7.532609186969492
2017-10-10,lynchcove2 (HCB004),surface,7.819087422927947
2017-10-11,lynchcove2 (HCB004),surface,8.410399414514192
2017-10-12,lynchcove2 (HCB004),surface,7.763093277563648
2017-10-13,lynchcove2 (HCB004),surface,7.9451707812823
2017-10-14,lynchcove2 (HCB004),surface,7.420088613684207
2017-10-15,lynchcove2 (HCB004),surface,7.575176824358695
2017-10-16,lynchcove2 (HCB004),surface,7.438346849374855
2017-10-17,lynchcove2 (HCB004),surface,7.426037470694451
2017-10-18,lynchcove2 (HCB004),surface,6.341828563773241
2017-10-19,lynchcove2 (HCB004),surface,6.1849418095683015
2017-10-20,lynchcove2 (HCB004),surface,6.839925293025434
2017-10-21,lynchcove2 (HCB004),surface,6.584160748207856
2017-10-22,lynchcove2 (HCB004),surface,6.783782221404516
2017-10-23,lynchcove2 (HCB004),surface,6.087798626200225
2017-10-24,lynchcove2 (HCB004),surface,6.1193540029991205
2017-10-25,lynchcove2 (HCB004),surface,6.808285171899464
2017-10-26,lynchcove2 (HCB004),surface,6.559295127016346
2017-10-27,lynchcove2 (HCB004),surface,7.23338401971563
2017-10-28,lynchcove2 (HCB004),surface,6.913440397682471
2017-10-29,lynchcove2 (HCB004),surface,7.0230488213879685
2017-10-30,lynchcove2 (HCB004),surface,7.543641056392742
2017-10-31,lynchcove2 (HCB004),surface,8.389429061907567
2017-11-01,lynchcove2 (HCB004),surface,8.128855581894731
2017-11-02,lynchcove2 (HCB004),surface,8.067168794289687
2017-11-03,lynchcove2 (HCB004),surface,7.27647957514221
2017-11-04,lynchcove2 (HCB004),surface,6.946811228755724
2017-11-05,lynchcove2 (HCB004),surface,7.617041760362645
2017-11-06,lynchcove2 (HCB004),surface,7.913056935001988
2017-11-07,lynchcove2 (HCB004),surface,7.31102261733858
2017-11-08,lynchcove2 (HCB004),surface,7.273611978815671
2017-11-09,lynchcove2 (HCB004),surface,7.978207009548088
2017-11-10,lynchcove2 (HCB004),surface,7.471731755003962
2017-11-11,lynchcove2 (HCB004),surface,7.087700492816306
2017-11-12,lynchcove2 (HCB004),surface,7.0112188704014
2017-11-13,lynchcove2 (HCB004),surface,6.3943675965912465
2017-11-14,lynchcove2 (HCB004),surface,5.722791744051889
2017-11-15,lynchcove2 (HCB004),surface,5.867400736129475
2017-11-16,lynchcove2 (HCB004),surface,6.644419077959713
2017-11-17,lynchcove2 (HCB004),surface,6.98785795267113
2017-11-18,lynchcove2 (HCB004),surface,6.474896568333001
2017-11-19,lynchcove2 (HCB004),surface,6.621716755174788
2017-11-20,lynchcove2 (HCB004),surface,6.484826188541372
2017-11-21,lynchcove2 (HCB004),surface,6.646713091238737
2017-11-22,lynchcove2 (HCB004),surface,6.997112892746409
2017-11-23,lynchcove2 (HCB004),surface,7.378852383224581
2017-11-24,lynchcove2 (HCB004),surface,7.447268393473757
2017-11-25,lynchcove2 (HCB004),surface,6.573090407868742
2017-11-26,lynchcove2 (HCB004),surface,6.810125010251149
2017-11-27,lynchcove2 (HCB004),surface,6.924214286928241
2017-11-28,lynchcove2 (HCB004),surface,6.44094767042078
2017-11-29,lynchcove2 (HCB004),surface,6.827914908766219
2017-11-30,lynchcove2 (HCB004),surface,6.434708170092068
2017-12-01,lynchcove2 (HCB004),surface,6.618315268728004
2017-12-02,lynchcove2 (HCB004),surface,6.675470495912093
2017-12-03,lynchcove2 (HCB004),surface,6.992875415195595
2017-12-04,lynchcove2 (HCB004),surface,6.9077541868415135
2017-12-05,lynchcove2 (HCB004),surface,7.022438170424478
2017-12-06,lynchcove2 (HCB004),surface,7.829116834124228
2017-12-07,lynchcove2 (HCB004),surface,7.753014037981885
2017-12-08,lynchcove2 (HCB004),surface,7.667908252172513
2017-12-09,lynchcove2 (HCB004),surface,7.326256262221961
2017-12-10,lynchcove2 (HCB004),surface,7.110624887265187
2017-12-11,lynchcove2 (HCB004),surface,7.019103299197863
2017-12-12,lynchcove2 (HCB004),surface,6.846665574845057
2017-12-13,lynchcove2 (HCB004),surface,6.941799346457627
2017-12-14,lynchcove2 (HCB004),surface,7.160182787284074
2017-12-15,lynchcove2 (HCB004),surface,7.552347909031326
2017-12-16,lynchcove2 (HCB004),surface,7.010937436909911
2017-12-17,lynchcove2 (HCB004),surface,7.121027292818544
2017-12-18,lynchcove2 (HCB004),surface,6.549803083118853
2017-12-19,lynchcove2 (HCB004),surface,6.976755687851096
2017-12-20,lynchcove2 (HCB004),surface,7.3430607963184915
2017-12-21,lynchcove2 (HCB004),surface,7.169997435555335
2017-12-22,lynchcove2 (HCB004),surface,7.169751024714983
2017-12-23,lynchcove2 (HCB004),surface,7.7863242597235836
2017-12-24,lynchcove2 (HCB004),surface,8.248141880108173
2017-12-25,lynchcove2 (HCB004),surface,8.15568664210971
2017-12-26,lynchcove2 (HCB004),surface,8.087681447958197
2017-12-27,lynchcove2 (HCB004),surface,7.869737165981274
2017-12-28,lynchcove2 (HCB004),surface,7.7632536415611515
2017-12-29,lynchcove2 (HCB004),surface,7.082601160631247
2017-12-30,lynchcove2 (HCB004),surface,8.012636139818323
2017-12-31,lynchcove2 (HCB004),surface,6.881093528385696
2017-01-01,lynchcove2 (HCB004),bottom,3.2469609682154315
2017-01-02,lynchcove2 (HCB004),bottom,3.211026158150678
2017-01-03,lynchcove2 (HCB004),bottom,3.138090050783532
2017-01-04,lynchcove2 (HCB004),bottom,3.052385828909812
2017-01-05,lynchcove2 (HCB004),bottom,3.0180859778003613
2017-01-06,lynchcove2 (HCB004),bottom,3.1935336035003754
2017-01-07,lynchcove2 (HCB004),bottom,3.621117234980235
2017-01-08,lynchcove2 (HCB004),bottom,3.66789261448414
2017-01-09,lynchcove2 (HCB004),bottom,3.620169666421215
2017-01-10,lynchcove2 (HCB004),bottom,3.563628876923956
2017-01-11,lynchcove2 (HCB004),bottom,3.5017412464387525
2017-01-12,lynchcove2 (HCB004),bottom,3.4351746446634843
2017-01-13,lynchcove2 (HCB004),bottom,3.419525359037499
2017-01-14,lynchcove2 (HCB004),bottom,3.4446358733411486
2017-01-15,lynchcove2 (HCB004),bottom,3.4544178266352445
2017-01-16,lynchcove2 (HCB004),bottom,3.453597244099154
2017-01-17,lynchcove2 (HCB004),bottom,3.5400375606926517
2017-01-18,lynchcove2 (HCB004),bottom,3.6111905850686967
2017-01-19,lynchcove2 (HCB004),bottom,3.6888785240238233
2017-01-20,lynchcove2 (HCB004),bottom,3.724134384247325
2017-01-21,lynchcove2 (HCB004),bottom,3.7474126839276987
2017-01-22,lynchcove2 (HCB004),bottom,3.737507683887643
2017-01-23,lynchcove2 (HCB004),bottom,3.8972658297441622
2017-01-24,lynchcove2 (HCB004),bottom,3.8801529427883823
2017-01-25,lynchcove2 (HCB004),bottom,3.8781893503580367
2017-01-26,lynchcove2 (HCB004),bottom,3.9039881910262046
2017-01-27,lynchcove2 (HCB004),bottom,3.905246713588536
2017-01-28,lynchcove2 (HCB004),bottom,3.9101683900269286
2017-01-29,lynchcove2 (HCB004),bottom,3.917132788810686
2017-01-30,lynchcove2 (HCB004),bottom,3.88755282318616
2017-01-31,lynchcove2 (HCB004),bottom,3.846406750482821
2017-02-01,lynchcove2 (HCB004),bottom,3.8334804486951297
2017-02-02,lynchcove2 (HCB004),bottom,3.724413659829773
2017-02-03,lynchcove2 (HCB004),bottom,3.6536230217789476
2017-02-04,lynchcove2 (HCB004),bottom,3.9267716761604055
2017-02-05,lynchcove2 (HCB004),bottom,4.01262531979168
2017-02-06,lynchcove2 (HCB004),bottom,4.042797767772468
2017-02-07,lynchcove2 (HCB004),bottom,3.9928675660177193
2017-02-08,lynchcove2 (HCB004),bottom,3.898921564170184
2017-02-09,lynchcove2 (HCB004),bottom,3.821701710505027
2017-02-10,lynchcove2 (HCB004),bottom,3.8023647300376195
2017-02-11,lynchcove2 (HCB004),bottom,3.8449284590116357
2017-02-12,lynchcove2 (HCB004),bottom,3.9117595192865826
2017-02-13,lynchcove2 (HCB004),bottom,3.8185704480638534
2017-02-14,lynchcove2 (HCB004),bottom,3.780620715178975
2017-02-15,lynchcove2 (HCB004),bottom,3.8081427304566713
2017-02-16,lynchcove2 (HCB004),bottom,3.887068327346111
2017-02-17,lynchcove2 (HCB004),bottom,3.9619074919890527
2017-02-18,lynchcove2 (HCB004),bottom,3.976902772220008
2017-02-19,lynchcove2 (HCB004),bottom,3.72753851110773
2017-02-20,lynchcove2 (HCB004),bottom,3.804845132149493
2017-02-21,lynchcove2 (HCB004),bottom,3.984354004836133
2017-02-22,lynchcove2 (HCB004),bottom,3.978507562932656
2017-02-23,lynchcove2 (HCB004),bottom,3.9227212681018018
2017-02-24,lynchcove2 (HCB004),bottom,4.0075453805972225
2017-02-25,lynchcove2 (HCB004),bottom,3.9484248949502443
2017-02-26,lynchcove2 (HCB004),bottom,3.8268149928557387
2017-02-27,lynchcove2 (HCB004),bottom,3.7393218110422906
2017-02-28,lynchcove2 (HCB004),bottom,3.752320896660646
2017-03-01,lynchcove2 (HCB004),bottom,3.7384007112005557
2017-03-02,lynchcove2 (HCB004),bottom,3.746899139383558
2017-03-03,lynchcove2 (HCB004),bottom,3.646436093018123
2017-03-04,lynchcove2 (HCB004),bottom,3.6589884034147957
2017-03-05,lynchcove2 (HCB004),bottom,3.6412688059402862
2017-03-06,lynchcove2 (HCB004),bottom,3.4109388075728684
2017-03-07,lynchcove2 (HCB004),bottom,3.5660187796294083
2017-03-08,lynchcove2 (HCB004),bottom,3.7186299018278017
2017-03-09,lynchcove2 (HCB004),bottom,3.6455943863108544
2017-03-10,lynchcove2 (HCB004),bottom,3.55701024568765
2017-03-11,lynchcove2 (HCB004),bottom,3.65012112868712
2017-03-12,lynchcove2 (HCB004),bottom,3.8465452912623714
2017-03-13,lynchcove2 (HCB004),bottom,3.7335714406965854
2017-03-14,lynchcove2 (HCB004),bottom,3.6978831189550454
2017-03-15,lynchcove2 (HCB004),bottom,3.69896556122374
2017-03-16,lynchcove2 (HCB004),bottom,3.6710269390672483
2017-03-17,lynchcove2 (HCB004),bottom,3.833943906097906
2017-03-18,lynchcove2 (HCB004),bottom,3.9154236887351885
2017-03-19,lynchcove2 (HCB004),bottom,3.799562404063982
2017-03-20,lynchcove2 (HCB004),bottom,3.8232421640112944
2017-03-21,lynchcove2 (HCB004),bottom,3.5667510347719684
2017-03-22,lynchcove2 (HCB004),bottom,3.7919988052205986
2017-03-23,lynchcove2 (HCB004),bottom,3.9231224164124785
2017-03-24,lynchcove2 (HCB004),bottom,3.8646187023229817
2017-03-25,lynchcove2 (HCB004),bottom,3.70049573121811
2017-03-26,lynchcove2 (HCB004),bottom,3.6621538667399807
2017-03-27,lynchcove2 (HCB004),bottom,3.5255134026089703
2017-03-28,lynchcove2 (HCB004),bottom,3.3872369401024827
2017-03-29,lynchcove2 (HCB004),bottom,3.580595313364289
2017-03-30,lynchcove2 (HCB004),bottom,3.6437255486404094
2017-03-31,lynchcove2 (HCB004),bottom,3.5561564912960577
2017-04-01,lynchcove2 (HCB004),bottom,3.2806570327269804
2017-04-02,lynchcove2 (HCB004),bottom,3.5007743803674125
2017-04-03,lynchcove2 (HCB004),bottom,3.5248120776128173
2017-04-04,lynchcove2 (HCB004),bottom,3.4881709709748585
2017-04-05,lynchcove2 (HCB004),bottom,3.431522658214384
2017-04-06,lynchcove2 (HCB004),bottom,3.3853120982328613
2017-04-07,lynchcove2 (HCB004),bottom,3.127594939730781
2017-04-08,lynchcove2 (HCB004),bottom,3.0765694886140444
2017-04-09,lynchcove2 (HCB004),bottom,3.4481602865888163
2017-04-10,lynchcove2 (HCB004),bottom,3.3810001184486476
2017-04-11,lynchcove2 (HCB004),bottom,3.104411666375278
2017-04-12,lynchcove2 (HCB004),bottom,3.1463407753471033
2017-04-13,lynchcove2 (HCB004),bottom,2.9202527247962378
2017-04-14,lynchcove2 (HCB004),bottom,3.623860250327413
2017-04-15,lynchcove2 (HCB004),bottom,3.8862483849722267
2017-04-16,lynchcove2 (HCB004),bottom,3.7997218136509456
2017-04-17,lynchcove2 (HCB004),bottom,3.532909922395555
2017-04-18,lynchcove2 (HCB004),bottom,3.3567629915065953
2017-04-19,lynchcove2 (HCB004),bottom,3.8032100176133126
2017-04-20,lynchcove2 (HCB004),bottom,3.865041252692546
2017-04-21,lynchcove2 (HCB004),bottom,3.912495618584357
2017-04-22,lynchcove2 (HCB004),bottom,3.6983084556090917
2017-04-23,lynchcove2 (HCB004),bottom,3.240969938736914
2017-04-24,lynchcove2 (HCB004),bottom,3.687104779668264
2017-04-25,lynchcove2 (HCB004),bottom,3.75258861638545
2017-04-26,lynchcove2 (HCB004),bottom,3.658626001403195
2017-04-27,lynchcove2 (HCB004),bottom,3.5730520567285504
2017-04-28,lynchcove2 (HCB004),bottom,3.517003330339024
2017-04-29,lynchcove2 (HCB004),bottom,3.381939232345861
2017-04-30,lynchcove2 (HCB004),bottom,3.368035231878702
2017-05-01,lynchcove2 (HCB004),bottom,3.743790348225768
2017-05-02,lynchcove2 (HCB004),bottom,3.596485449588756
2017-05-03,lynchcove2 (HCB004),bottom,3.5451764591168016
2017-05-04,lynchcove2 (HCB004),bottom,3.468733978646362
2017-05-05,lynchcove2 (HCB004),bottom,3.210911824067654
2017-05-06,lynchcove2 (HCB004),bottom,3.102596913227111
2017-05-07,lynchcove2 (HCB004),bottom,3.296501544522482
2017-05-08,lynchcove2 (HCB004),bottom,2.94642868734353
2017-05-09,lynchcove2 (HCB004),bottom,2.999136394191692
2017-05-10,lynchcove2 (HCB004),bottom,2.9476982705026984
2017-05-11,lynchcove2 (HCB004),bottom,2.9605108678516534
2017-05-12,lynchcove2 (HCB004),bottom,3.134437629830352
2017-05-13,lynchcove2 (HCB004),bottom,3.176924721924676
2017-05-14,lynchcove2 (HCB004),bottom,3.0241024172627124
2017-05-15,lynchcove2 (HCB004),bottom,2.946795444466649
